TWTR (TWITTER INC),33.06,-0.55,
Feb 18 2018 @ 14:55 ET,Bid,33.05,Ask,33.06,Size,0x0,Vol,27900974,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Mar 33.50 (TWTR1809C33.5-4),1.63,0.0,1.13,1.18,0,273,18 Mar 33.50 (TWTR1809O33.5-4),1.94,0.0,1.56,1.60,0,202,
18 Mar 33.50 (TWTR1809C33.5-8),1.04,0.0,1.09,1.18,0,273,18 Mar 33.50 (TWTR1809O33.5-8),1.32,0.0,1.52,1.59,0,202,
18 Mar 33.50 (TWTR1809C33.5-A),1.71,0.0,1.13,1.19,0,273,18 Mar 33.50 (TWTR1809O33.5-A),0.0,0.0,1.51,1.60,0,202,
18 Mar 33.50 (TWTR1809C33.5-B),1.70,0.0,1.13,1.19,0,273,18 Mar 33.50 (TWTR1809O33.5-B),0.0,0.0,1.52,1.65,0,202,
18 Mar 33.50 (TWTR1809C33.5-E),1.33,0.0,1.12,1.22,0,273,18 Mar 33.50 (TWTR1809O33.5-E),1.46,0.0,1.51,1.60,0,202,
18 Mar 33.50 (TWTR1809C33.5-I),1.20,-0.17,1.12,1.16,1,273,18 Mar 33.50 (TWTR1809O33.5-I),1.74,0.0,1.55,1.59,0,202,
18 Mar 33.50 (TWTR1809C33.5-J),0.0,0.0,1.08,1.22,0,273,18 Mar 33.50 (TWTR1809O33.5-J),0.0,0.0,1.54,1.67,0,202,
18 Mar 33.50 (TWTR1809C33.5-K),0.0,0.0,0.0,5.00,0,273,18 Mar 33.50 (TWTR1809O33.5-K),0.0,0.0,0.0,5.00,0,202,
18 Mar 33.50 (TWTR1809C33.5-O),1.15,-0.42,1.13,1.18,1,273,18 Mar 33.50 (TWTR1809O33.5-O),1.47,+0.06,1.56,1.59,1,202,
18 Mar 33.50 (TWTR1809C33.5-OG),0.87,0.0,1.13,1.21,0,273,18 Mar 33.50 (TWTR1809O33.5-OG),1.78,0.0,1.56,1.59,0,202,
18 Mar 33.50 (TWTR1809C33.5-P),1.59,0.0,1.13,1.16,0,273,18 Mar 33.50 (TWTR1809O33.5-P),1.41,0.0,1.56,1.59,0,202,
18 Mar 33.50 (TWTR1809C33.5-S),1.60,0.0,1.13,1.19,0,273,18 Mar 33.50 (TWTR1809O33.5-S),2.05,0.0,1.55,1.59,0,202,
18 Mar 33.50 (TWTR1809C33.5-X),1.45,0.0,1.11,1.20,0,273,18 Mar 33.50 (TWTR1809O33.5-X),1.36,0.0,1.51,1.60,0,202,
18 Mar 33.50 (TWTR1809C33.5-Y),0.0,0.0,1.05,1.20,0,273,18 Mar 33.50 (TWTR1809O33.5-Y),0.0,0.0,1.52,1.59,0,202,
18 Mar 34.00 (TWTR1809C34),0.95,-0.38,0.94,0.97,75,80,18 Mar 34.00 (TWTR1809O34),1.87,+0.13,1.86,1.89,2,63,
18 Mar 34.00 (TWTR1809C34-3),1.30,0.0,0.94,1.03,0,80,18 Mar 34.00 (TWTR1809O34-3),1.73,0.0,1.86,1.95,0,63,
18 Mar 34.00 (TWTR1809C34-4),1.03,-0.32,0.94,0.99,2,80,18 Mar 34.00 (TWTR1809O34-4),3.50,0.0,1.86,1.94,0,63,
18 Mar 34.00 (TWTR1809C34-8),1.33,0.0,0.88,0.99,0,80,18 Mar 34.00 (TWTR1809O34-8),2.00,0.0,1.81,1.92,1,63,
18 Mar 34.00 (TWTR1809C34-A),0.0,0.0,0.93,0.99,0,80,18 Mar 34.00 (TWTR1809O34-A),0.0,0.0,1.81,1.91,0,63,
18 Mar 34.00 (TWTR1809C34-B),0.94,0.0,0.93,0.99,1,80,18 Mar 34.00 (TWTR1809O34-B),0.0,0.0,1.83,1.95,0,63,
18 Mar 34.00 (TWTR1809C34-E),1.00,-0.52,0.93,1.02,11,80,18 Mar 34.00 (TWTR1809O34-E),2.03,0.0,1.81,1.92,0,63,
18 Mar 34.00 (TWTR1809C34-I),1.00,0.0,0.93,0.98,1,80,18 Mar 34.00 (TWTR1809O34-I),1.87,-0.13,1.85,1.90,1,63,
18 Mar 34.00 (TWTR1809C34-J),1.35,0.0,0.94,1.00,0,80,18 Mar 34.00 (TWTR1809O34-J),0.0,0.0,1.83,1.96,0,63,
18 Mar 34.00 (TWTR1809C34-K),0.0,0.0,0.0,5.00,0,80,18 Mar 34.00 (TWTR1809O34-K),0.0,0.0,0.0,5.00,0,63,
18 Mar 34.00 (TWTR1809C34-O),1.05,-0.41,0.94,0.97,50,80,18 Mar 34.00 (TWTR1809O34-O),1.76,0.0,1.86,1.90,0,63,
18 Mar 34.00 (TWTR1809C34-OG),0.0,0.0,0.94,0.98,0,80,18 Mar 34.00 (TWTR1809O34-OG),1.72,0.0,1.86,1.95,0,63,
18 Mar 34.00 (TWTR1809C34-P),1.41,0.0,0.94,0.97,0,80,18 Mar 34.00 (TWTR1809O34-P),1.79,0.0,1.86,1.89,0,63,
18 Mar 34.00 (TWTR1809C34-S),1.53,0.0,0.94,0.98,0,80,18 Mar 34.00 (TWTR1809O34-S),1.74,0.0,1.83,1.90,0,63,
18 Mar 34.00 (TWTR1809C34-X),0.95,-0.16,0.94,1.00,10,80,18 Mar 34.00 (TWTR1809O34-X),1.79,0.0,1.81,1.92,0,63,
18 Mar 34.00 (TWTR1809C34-Y),1.62,0.0,0.89,1.03,0,80,18 Mar 34.00 (TWTR1809O34-Y),1.74,0.0,1.81,1.95,0,63,
18 Mar 34.50 (TWTR1809C34.5),0.80,-0.44,0.78,0.80,51,74,18 Mar 34.50 (TWTR1809O34.5),2.40,0.0,2.20,2.23,0,1,
18 Mar 34.50 (TWTR1809C34.5-3),0.82,0.0,0.78,0.86,1,74,18 Mar 34.50 (TWTR1809O34.5-3),0.0,0.0,2.20,2.28,0,1,
18 Mar 34.50 (TWTR1809C34.5-4),1.50,0.0,0.78,0.82,0,74,18 Mar 34.50 (TWTR1809O34.5-4),0.0,0.0,2.20,2.24,0,1,
18 Mar 34.50 (TWTR1809C34.5-8),0.85,0.0,0.71,0.82,0,74,18 Mar 34.50 (TWTR1809O34.5-8),0.0,0.0,2.15,2.30,0,1,
18 Mar 34.50 (TWTR1809C34.5-A),0.0,0.0,0.77,0.82,0,74,18 Mar 34.50 (TWTR1809O34.5-A),0.0,0.0,2.15,2.24,0,1,
18 Mar 34.50 (TWTR1809C34.5-B),0.80,-0.46,0.77,0.84,30,74,18 Mar 34.50 (TWTR1809O34.5-B),0.0,0.0,2.15,2.29,0,1,
18 Mar 34.50 (TWTR1809C34.5-E),0.80,-0.13,0.77,0.83,20,74,18 Mar 34.50 (TWTR1809O34.5-E),0.0,0.0,2.15,2.25,0,1,
18 Mar 34.50 (TWTR1809C34.5-I),1.25,0.0,0.77,0.80,0,74,18 Mar 34.50 (TWTR1809O34.5-I),0.0,0.0,2.19,2.23,0,1,
18 Mar 34.50 (TWTR1809C34.5-J),0.0,0.0,0.78,0.86,0,74,18 Mar 34.50 (TWTR1809O34.5-J),0.0,0.0,2.15,2.29,0,1,
18 Mar 34.50 (TWTR1809C34.5-K),0.0,0.0,0.0,5.00,0,74,18 Mar 34.50 (TWTR1809O34.5-K),0.0,0.0,0.0,5.00,0,1,
18 Mar 34.50 (TWTR1809C34.5-O),1.24,0.0,0.78,0.80,0,74,18 Mar 34.50 (TWTR1809O34.5-O),0.0,0.0,2.20,2.23,0,1,
18 Mar 34.50 (TWTR1809C34.5-OG),0.0,0.0,0.78,0.85,0,74,18 Mar 34.50 (TWTR1809O34.5-OG),0.0,0.0,2.20,2.28,0,1,
18 Mar 34.50 (TWTR1809C34.5-P),1.06,0.0,0.78,0.80,0,74,18 Mar 34.50 (TWTR1809O34.5-P),0.0,0.0,2.20,2.23,0,1,
18 Mar 34.50 (TWTR1809C34.5-S),0.54,0.0,0.77,0.82,0,74,18 Mar 34.50 (TWTR1809O34.5-S),2.40,0.0,2.18,2.23,0,1,
18 Mar 34.50 (TWTR1809C34.5-X),1.28,0.0,0.77,0.83,0,74,18 Mar 34.50 (TWTR1809O34.5-X),0.0,0.0,2.15,2.24,0,1,
18 Mar 34.50 (TWTR1809C34.5-Y),0.0,0.0,0.70,0.80,0,74,18 Mar 34.50 (TWTR1809O34.5-Y),0.0,0.0,2.15,2.23,0,1,
18 Mar 35.00 (TWTR1809C35),0.63,-0.38,0.64,0.66,31,733,18 Mar 35.00 (TWTR1809O35),2.54,+0.24,2.56,2.59,13,66,
18 Mar 35.00 (TWTR1809C35-3),0.96,0.0,0.64,0.72,0,733,18 Mar 35.00 (TWTR1809O35-3),0.0,0.0,2.56,2.65,0,66,
18 Mar 35.00 (TWTR1809C35-4),1.08,0.0,0.64,0.68,0,733,18 Mar 35.00 (TWTR1809O35-4),4.25,0.0,2.56,2.62,0,66,
18 Mar 35.00 (TWTR1809C35-8),1.18,0.0,0.59,0.67,0,733,18 Mar 35.00 (TWTR1809O35-8),4.08,0.0,2.50,2.59,0,66,
18 Mar 35.00 (TWTR1809C35-A),1.00,0.0,0.61,0.68,0,733,18 Mar 35.00 (TWTR1809O35-A),0.0,0.0,2.50,2.61,0,66,
18 Mar 35.00 (TWTR1809C35-B),0.69,-0.35,0.64,0.71,1,733,18 Mar 35.00 (TWTR1809O35-B),0.0,0.0,2.50,2.61,0,66,
18 Mar 35.00 (TWTR1809C35-E),0.66,-0.35,0.59,0.72,10,733,18 Mar 35.00 (TWTR1809O35-E),3.41,0.0,2.51,2.61,0,66,
18 Mar 35.00 (TWTR1809C35-I),0.74,-0.37,0.63,0.66,14,733,18 Mar 35.00 (TWTR1809O35-I),2.16,0.0,2.54,2.59,0,66,
18 Mar 35.00 (TWTR1809C35-J),0.85,0.0,0.59,0.72,0,733,18 Mar 35.00 (TWTR1809O35-J),4.32,0.0,2.50,2.68,0,66,
18 Mar 35.00 (TWTR1809C35-K),0.0,0.0,0.0,5.00,0,733,18 Mar 35.00 (TWTR1809O35-K),0.0,0.0,0.02,5.00,0,66,
18 Mar 35.00 (TWTR1809C35-O),0.63,-0.43,0.64,0.66,4,733,18 Mar 35.00 (TWTR1809O35-O),2.30,0.0,2.56,2.59,0,66,
18 Mar 35.00 (TWTR1809C35-OG),0.96,0.0,0.64,0.72,0,733,18 Mar 35.00 (TWTR1809O35-OG),2.18,0.0,2.56,2.60,0,66,
18 Mar 35.00 (TWTR1809C35-P),1.10,0.0,0.64,0.67,0,733,18 Mar 35.00 (TWTR1809O35-P),2.16,0.0,2.55,2.59,0,66,
18 Mar 35.00 (TWTR1809C35-S),0.71,-0.31,0.63,0.68,2,733,18 Mar 35.00 (TWTR1809O35-S),2.54,0.0,2.54,2.59,13,66,
18 Mar 35.00 (TWTR1809C35-X),1.20,0.0,0.62,0.68,0,733,18 Mar 35.00 (TWTR1809O35-X),4.65,0.0,2.50,2.61,0,66,
18 Mar 35.00 (TWTR1809C35-Y),0.41,0.0,0.57,0.66,0,733,18 Mar 35.00 (TWTR1809O35-Y),0.0,0.0,2.51,2.59,0,66,
18 Mar 36.00 (TWTR1809C36),0.44,-0.29,0.44,0.45,150,107,18 Mar 36.00 (TWTR1809O36),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-3),0.0,0.0,0.40,0.50,0,107,18 Mar 36.00 (TWTR1809O36-3),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-4),0.73,0.0,0.42,0.47,0,107,18 Mar 36.00 (TWTR1809O36-4),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-8),0.48,0.0,0.37,0.46,2,107,18 Mar 36.00 (TWTR1809O36-8),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-A),0.82,0.0,0.40,0.46,0,107,18 Mar 36.00 (TWTR1809O36-A),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-B),0.73,0.0,0.43,0.49,0,107,18 Mar 36.00 (TWTR1809O36-B),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-E),0.74,0.0,0.40,0.46,0,107,18 Mar 36.00 (TWTR1809O36-E),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-I),0.44,-0.31,0.42,0.45,148,107,18 Mar 36.00 (TWTR1809O36-I),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-J),0.0,0.0,0.38,0.50,0,107,18 Mar 36.00 (TWTR1809O36-J),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-K),0.0,0.0,0.0,5.00,0,107,18 Mar 36.00 (TWTR1809O36-K),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-O),0.73,0.0,0.44,0.46,0,107,18 Mar 36.00 (TWTR1809O36-O),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-OG),0.72,0.0,0.43,0.50,0,107,18 Mar 36.00 (TWTR1809O36-OG),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-P),0.73,0.0,0.43,0.45,0,107,18 Mar 36.00 (TWTR1809O36-P),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-S),0.48,0.0,0.42,0.45,0,107,18 Mar 36.00 (TWTR1809O36-S),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-X),0.85,0.0,0.39,0.47,0,107,18 Mar 36.00 (TWTR1809O36-X),0.0,0.0,3.30,3.45,0,0,
18 Mar 36.00 (TWTR1809C36-Y),0.0,0.0,0.36,0.45,0,107,18 Mar 36.00 (TWTR1809O36-Y),0.0,0.0,3.30,3.45,0,0,
18 Mar 37.00 (TWTR1809C37),0.28,-0.21,0.29,0.31,1,66,18 Mar 37.00 (TWTR1809O37),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-3),0.50,0.0,0.29,0.31,0,66,18 Mar 37.00 (TWTR1809O37-3),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-4),0.52,0.0,0.29,0.31,0,66,18 Mar 37.00 (TWTR1809O37-4),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-8),0.28,-0.33,0.25,0.31,1,66,18 Mar 37.00 (TWTR1809O37-8),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-A),0.62,0.0,0.27,0.31,0,66,18 Mar 37.00 (TWTR1809O37-A),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-B),0.51,0.0,0.23,0.36,0,66,18 Mar 37.00 (TWTR1809O37-B),0.0,0.0,3.95,4.55,0,0,
18 Mar 37.00 (TWTR1809C37-E),0.49,0.0,0.27,0.31,0,66,18 Mar 37.00 (TWTR1809O37-E),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-I),0.50,0.0,0.27,0.31,0,66,18 Mar 37.00 (TWTR1809O37-I),0.0,0.0,4.05,4.60,0,0,
18 Mar 37.00 (TWTR1809C37-J),0.69,0.0,0.23,0.31,0,66,18 Mar 37.00 (TWTR1809O37-J),0.0,0.0,4.05,4.30,0,0,
18 Mar 37.00 (TWTR1809C37-K),0.0,0.0,0.0,0.31,0,66,18 Mar 37.00 (TWTR1809O37-K),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-O),0.49,0.0,0.29,0.31,0,66,18 Mar 37.00 (TWTR1809O37-O),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-OG),0.52,0.0,0.24,0.31,0,66,18 Mar 37.00 (TWTR1809O37-OG),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-P),0.49,0.0,0.28,0.31,0,66,18 Mar 37.00 (TWTR1809O37-P),0.0,0.0,4.05,4.30,0,0,
18 Mar 37.00 (TWTR1809C37-S),0.57,0.0,0.28,0.31,0,66,18 Mar 37.00 (TWTR1809O37-S),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-X),0.51,0.0,0.27,0.31,0,66,18 Mar 37.00 (TWTR1809O37-X),0.0,0.0,4.05,4.25,0,0,
18 Mar 37.00 (TWTR1809C37-Y),0.0,0.0,0.22,0.31,0,66,18 Mar 37.00 (TWTR1809O37-Y),0.0,0.0,4.05,4.25,0,0,
18 Mar 38.00 (TWTR1809C38),0.19,0.0,0.19,0.21,4,0,18 Mar 38.00 (TWTR1809O38),5.03,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-3),0.19,0.0,0.13,0.21,4,0,18 Mar 38.00 (TWTR1809O38-3),0.0,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-4),0.0,0.0,0.19,0.22,0,0,18 Mar 38.00 (TWTR1809O38-4),0.0,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-8),0.0,0.0,0.17,0.21,0,0,18 Mar 38.00 (TWTR1809O38-8),0.0,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-A),0.0,0.0,0.17,0.21,0,0,18 Mar 38.00 (TWTR1809O38-A),0.0,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-B),0.0,0.0,0.19,0.26,0,0,18 Mar 38.00 (TWTR1809O38-B),0.0,0.0,4.90,5.20,0,3,
18 Mar 38.00 (TWTR1809C38-E),0.0,0.0,0.17,0.21,0,0,18 Mar 38.00 (TWTR1809O38-E),5.03,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-I),0.0,0.0,0.18,0.21,0,0,18 Mar 38.00 (TWTR1809O38-I),0.0,0.0,4.95,5.50,0,3,
18 Mar 38.00 (TWTR1809C38-J),0.0,0.0,0.14,0.21,0,0,18 Mar 38.00 (TWTR1809O38-J),0.0,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-K),0.0,0.0,0.0,5.00,0,0,18 Mar 38.00 (TWTR1809O38-K),0.0,0.0,4.95,7.30,0,3,
18 Mar 38.00 (TWTR1809C38-O),0.0,0.0,0.19,0.21,0,0,18 Mar 38.00 (TWTR1809O38-O),0.0,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-OG),0.0,0.0,0.19,0.21,0,0,18 Mar 38.00 (TWTR1809O38-OG),0.0,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-P),0.0,0.0,0.19,0.21,0,0,18 Mar 38.00 (TWTR1809O38-P),0.0,0.0,4.95,5.20,0,3,
18 Mar 38.00 (TWTR1809C38-S),0.0,0.0,0.18,0.21,0,0,18 Mar 38.00 (TWTR1809O38-S),0.0,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-X),0.0,0.0,0.17,0.22,0,0,18 Mar 38.00 (TWTR1809O38-X),0.0,0.0,4.95,5.15,0,3,
18 Mar 38.00 (TWTR1809C38-Y),0.0,0.0,0.12,0.21,0,0,18 Mar 38.00 (TWTR1809O38-Y),0.0,0.0,4.95,5.15,0,3,
18 Mar 39.00 (TWTR1809C39),0.23,0.0,0.13,0.15,0,11,18 Mar 39.00 (TWTR1809O39),0.0,0.0,5.25,6.25,0,0,
18 Mar 39.00 (TWTR1809C39-3),0.0,0.0,0.13,0.23,0,11,18 Mar 39.00 (TWTR1809O39-3),0.0,0.0,5.25,6.25,0,0,
18 Mar 39.00 (TWTR1809C39-4),0.0,0.0,0.12,0.16,0,11,18 Mar 39.00 (TWTR1809O39-4),0.0,0.0,5.25,6.25,0,0,
18 Mar 39.00 (TWTR1809C39-8),0.0,0.0,0.11,0.15,0,11,18 Mar 39.00 (TWTR1809O39-8),0.0,0.0,4.95,6.55,0,0,
18 Mar 39.00 (TWTR1809C39-A),0.23,0.0,0.11,0.16,0,11,18 Mar 39.00 (TWTR1809O39-A),0.0,0.0,4.95,6.55,0,0,
18 Mar 39.00 (TWTR1809C39-B),0.29,0.0,0.13,0.23,0,11,18 Mar 39.00 (TWTR1809O39-B),0.0,0.0,5.25,6.25,0,0,
18 Mar 39.00 (TWTR1809C39-E),0.30,0.0,0.11,0.16,0,11,18 Mar 39.00 (TWTR1809O39-E),0.0,0.0,5.00,6.50,0,0,
18 Mar 39.00 (TWTR1809C39-I),0.0,0.0,0.12,0.15,0,11,18 Mar 39.00 (TWTR1809O39-I),0.0,0.0,4.95,6.55,0,0,
18 Mar 39.00 (TWTR1809C39-J),0.0,0.0,0.12,0.22,0,11,18 Mar 39.00 (TWTR1809O39-J),0.0,0.0,5.25,6.25,0,0,
18 Mar 39.00 (TWTR1809C39-K),0.0,0.0,0.0,5.00,0,11,18 Mar 39.00 (TWTR1809O39-K),0.0,0.0,3.50,8.20,0,0,
18 Mar 39.00 (TWTR1809C39-O),0.21,0.0,0.13,0.15,0,11,18 Mar 39.00 (TWTR1809O39-O),0.0,0.0,5.25,6.25,0,0,
18 Mar 39.00 (TWTR1809C39-OG),0.0,0.0,0.13,0.23,0,11,18 Mar 39.00 (TWTR1809O39-OG),0.0,0.0,5.25,6.25,0,0,
18 Mar 39.00 (TWTR1809C39-P),0.0,0.0,0.13,0.15,0,11,18 Mar 39.00 (TWTR1809O39-P),0.0,0.0,5.00,6.50,0,0,
18 Mar 39.00 (TWTR1809C39-S),0.0,0.0,0.12,0.15,0,11,18 Mar 39.00 (TWTR1809O39-S),0.0,0.0,5.00,6.50,0,0,
18 Mar 39.00 (TWTR1809C39-X),0.0,0.0,0.11,0.16,0,11,18 Mar 39.00 (TWTR1809O39-X),0.0,0.0,5.00,6.50,0,0,
18 Mar 39.00 (TWTR1809C39-Y),0.0,0.0,0.07,0.15,0,11,18 Mar 39.00 (TWTR1809O39-Y),0.0,0.0,4.95,6.55,0,0,
18 Mar 40.00 (TWTR1809C40),0.10,-0.11,0.09,0.10,1,36,18 Mar 40.00 (TWTR1809O40),0.0,0.0,6.20,7.30,0,0,
18 Mar 40.00 (TWTR1809C40-3),0.0,0.0,0.05,0.15,0,36,18 Mar 40.00 (TWTR1809O40-3),0.0,0.0,6.20,7.30,0,0,
18 Mar 40.00 (TWTR1809C40-4),0.20,0.0,0.08,0.12,0,36,18 Mar 40.00 (TWTR1809O40-4),0.0,0.0,6.20,7.30,0,0,
18 Mar 40.00 (TWTR1809C40-8),0.0,0.0,0.06,0.10,0,36,18 Mar 40.00 (TWTR1809O40-8),0.0,0.0,5.90,7.60,0,0,
18 Mar 40.00 (TWTR1809C40-A),0.0,0.0,0.08,0.10,0,36,18 Mar 40.00 (TWTR1809O40-A),0.0,0.0,5.95,7.55,0,0,
18 Mar 40.00 (TWTR1809C40-B),0.0,0.0,0.08,0.18,0,36,18 Mar 40.00 (TWTR1809O40-B),0.0,0.0,6.20,7.30,0,0,
18 Mar 40.00 (TWTR1809C40-E),0.26,0.0,0.08,0.12,0,36,18 Mar 40.00 (TWTR1809O40-E),0.0,0.0,5.95,7.55,0,0,
18 Mar 40.00 (TWTR1809C40-I),0.28,0.0,0.08,0.10,0,36,18 Mar 40.00 (TWTR1809O40-I),0.0,0.0,5.95,7.55,0,0,
18 Mar 40.00 (TWTR1809C40-J),0.0,0.0,0.08,0.19,0,36,18 Mar 40.00 (TWTR1809O40-J),0.0,0.0,6.20,7.30,0,0,
18 Mar 40.00 (TWTR1809C40-K),0.0,0.0,0.0,5.00,0,36,18 Mar 40.00 (TWTR1809O40-K),0.0,0.0,4.50,9.15,0,0,
18 Mar 40.00 (TWTR1809C40-O),0.21,0.0,0.09,0.10,0,36,18 Mar 40.00 (TWTR1809O40-O),0.0,0.0,6.20,7.30,0,0,
18 Mar 40.00 (TWTR1809C40-OG),0.0,0.0,0.09,0.18,0,36,18 Mar 40.00 (TWTR1809O40-OG),0.0,0.0,6.20,7.30,0,0,
18 Mar 40.00 (TWTR1809C40-P),0.21,0.0,0.09,0.10,0,36,18 Mar 40.00 (TWTR1809O40-P),0.0,0.0,5.95,7.55,0,0,
18 Mar 40.00 (TWTR1809C40-S),0.10,-0.12,0.08,0.10,1,36,18 Mar 40.00 (TWTR1809O40-S),0.0,0.0,5.95,7.55,0,0,
18 Mar 40.00 (TWTR1809C40-X),0.24,0.0,0.08,0.12,0,36,18 Mar 40.00 (TWTR1809O40-X),0.0,0.0,6.20,7.30,0,0,
18 Mar 40.00 (TWTR1809C40-Y),0.0,0.0,0.03,0.10,0,36,18 Mar 40.00 (TWTR1809O40-Y),0.0,0.0,5.95,7.55,0,0,
18 Mar 9.00 (TWTR1816C9),12.74,0.0,23.80,24.10,0,38,18 Mar 9.00 (TWTR1816O9),0.02,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-3),0.0,0.0,23.55,24.10,0,38,18 Mar 9.00 (TWTR1816O9-3),0.0,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-4),8.50,0.0,23.45,24.10,0,38,18 Mar 9.00 (TWTR1816O9-4),0.0,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-8),0.0,0.0,23.45,24.40,0,38,18 Mar 9.00 (TWTR1816O9-8),0.02,0.0,0.0,0.06,0,245,
18 Mar 9.00 (TWTR1816C9-A),0.0,0.0,23.45,24.40,0,38,18 Mar 9.00 (TWTR1816O9-A),0.02,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-B),12.74,0.0,23.55,24.35,0,38,18 Mar 9.00 (TWTR1816O9-B),0.0,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-E),0.0,0.0,23.55,24.35,0,38,18 Mar 9.00 (TWTR1816O9-E),0.03,0.0,0.0,0.06,0,245,
18 Mar 9.00 (TWTR1816C9-I),0.0,0.0,23.80,24.10,0,38,18 Mar 9.00 (TWTR1816O9-I),0.10,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-J),0.0,0.0,23.55,24.10,0,38,18 Mar 9.00 (TWTR1816O9-J),0.05,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-K),0.0,0.0,21.90,26.50,0,38,18 Mar 9.00 (TWTR1816O9-K),0.0,0.0,0.0,5.00,0,245,
18 Mar 9.00 (TWTR1816C9-O),10.70,0.0,23.80,24.10,0,38,18 Mar 9.00 (TWTR1816O9-O),0.10,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-OG),0.0,0.0,23.55,24.10,0,38,18 Mar 9.00 (TWTR1816O9-OG),0.0,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-P),0.0,0.0,23.65,24.40,0,38,18 Mar 9.00 (TWTR1816O9-P),0.0,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-S),0.0,0.0,23.80,24.10,0,38,18 Mar 9.00 (TWTR1816O9-S),0.05,0.0,0.0,0.02,0,245,
18 Mar 9.00 (TWTR1816C9-X),0.0,0.0,23.65,24.30,0,38,18 Mar 9.00 (TWTR1816O9-X),0.11,0.0,0.0,0.06,0,245,
18 Mar 9.00 (TWTR1816C9-Y),0.0,0.0,23.55,24.10,0,38,18 Mar 9.00 (TWTR1816O9-Y),0.04,0.0,0.0,0.10,0,245,
18 Mar 10.00 (TWTR1816C10),16.25,0.0,23.00,23.10,0,23,18 Mar 10.00 (TWTR1816O10),0.03,0.0,0.0,0.02,0,2547,
18 Mar 10.00 (TWTR1816C10-3),0.0,0.0,22.75,23.10,0,23,18 Mar 10.00 (TWTR1816O10-3),0.13,0.0,0.0,0.02,0,2547,
18 Mar 10.00 (TWTR1816C10-4),13.80,0.0,22.65,23.10,0,23,18 Mar 10.00 (TWTR1816O10-4),0.13,0.0,0.0,0.02,0,2547,
